Genere,Categoria,Nome,Prezzo_effettivo,Prezzo_originario,Colore,Taglia
Donna,Stivali_stivaletti,Scarponcini Invernali da Donna,54.5,109.0,['Nero'],[38.0]
Donna,Stivali_stivaletti,Chelsea da donna BAREFOOT,49.99,99.99,['Verde'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Chelsea da donna BAREFOOT,54.5,109.0,['Grigio'],"[36.0, 37.0, 39.0]"
Donna,Stivali_stivaletti,Stivaletto da donna in pelle,62.99,89.99,"['Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletto da donna in pelle,69.99,99.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti Chelsea da Donna in Pelle Verniciata,44.99,89.99,['Nero'],[37.0]
Donna,Stivali_stivaletti,Stivaletto da donna,49.99,99.99,['Nero'],"[39.0, 42.0]"
Donna,Stivali_stivaletti,Stivaletti da donna,27.99,39.99,"['Verde', 'Animalier', 'Nero Opaco']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivali da Donna in Pelle Liscia,64.5,129.0,['Nero'],[38.0]
Donna,Stivali_stivaletti,Stivaletti Chelsea da Donna in Pelle,54.5,109.0,['Marrone'],[39.0]
Donna,Stivali_stivaletti,Stivale da donna Bata Red Label,39.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Stivaletti chelsea in pelle con tacco da donna BATA,49.99,99.99,['Nero'],[37.0]
Donna,Stivali_stivaletti,Stivaletto da donna Bata Comfit,34.99,69.99,['Nero'],[39.0]
Donna,Stivali_stivaletti,Stivali texani da donna con tacco 7 cm BATA,39.99,69.99,['Blu'],"[36.0, 38.0, 40.0]"
Donna,Stivali_stivaletti,Sneakers mid da donna,29.99,59.99,['Grigio'],"[36.0, 39.0]"
Donna,Stivali_stivaletti,Doposci da donna con pelo Weinbrenner,34.99,69.99,['Grigio'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivale da donna in pelle con fibbie,60.0,120.0,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Scarponcini da donna Skechers Uno Rugged,69.99,99.99,['Nero'],"[38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Sneaker da donna Skechers Uno Rugged,69.99,99.99,"['Nero', 'Marrone', 'Neutro']","[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna Skechers On th Go Joy,59.49,84.99,['Beige'],"[36.0, 37.0, 38.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna Skechers On th Go Joy,69.99,99.99,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Stivale da donna in pelle nubuck Weinbrenner,49.99,99.99,['Taupe'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Polacchino da donna con tacco medio stringato,48.99,69.99,"['Beige', 'Giallo']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletto chelsea da donna in pelle,69.99,99.99,['Nero'],"[36.0, 37.0, 38.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletto alto stringato da donna,24.99,49.99,"['Nero', 'Marrone']",[36.0]
Donna,Stivali_stivaletti,Stivaletti Weinbrenner in vera pelle,44.99,89.99,"['Giallo', 'Tan']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivale da donna in pelle,91.0,130.0,['Nero'],"[36.0, 37.0, 38.0]"
Donna,Stivali_stivaletti,Stivaletto alto stringato da donna,24.99,49.99,"['Nero', 'Marrone']","[36.0, 37.0, 38.0]"
Donna,Stivali_stivaletti,Stivaletto da donna in nubuck e tessuto Weinbrenner,62.99,89.99,['Marrone'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna con cinturino e fibbia,48.99,69.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna in suede con tacco midi,44.99,89.99,['Marrone'],"[38.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletto combat boot da donna in pelle,77.0,110.0,['Nero'],"[39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivale da donna con suola track,39.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Anfibi da donna in pelle con tacco,49.99,99.99,['Nero'],"[36.0, 38.0]"
Donna,Stivali_stivaletti,Stivale da donna in pelle con dettaglio fibbia,60.0,120.0,"['Nero', 'Marrone']",[40.0]
Donna,Stivali_stivaletti,Anfibio da donna in simil pelle,48.99,69.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna con tacco basso e cinturino con fibbia,41.99,59.99,"['Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivale da donna con tacco alto,55.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Stivaletti da donna con tacco basso e cinturino con fibbia,41.99,59.99,"['Nero', 'Marrone']","[37.0, 38.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti da donna in pelle,49.99,99.99,['Nero'],[36.0]
Donna,Stivali_stivaletti,Stivaletti stringati da donna Bata Flexible in pelle,49.99,99.99,['Marrone'],"[36.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivale da donna con tacco largo,44.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Anfibi da donna,41.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Stivali_stivaletti,Stivaletti da donna con tacco 10 cm,48.99,69.99,"['Nero', 'Marrone']",[37.0]
Donna,Stivali_stivaletti,Stivaletti da donna in pelle con dettagli brogue,62.99,89.99,['Marrone'],"[36.0, 37.0, 40.0]"
Donna,Stivali_stivaletti,Stivaletti donna con zip laterale e fibbie,34.99,69.99,['Taupe'],"[36.0, 38.0, 39.0]"
Donna,Stivali_stivaletti,Stivali alti da donna effetto pelle,24.99,79.99,['Nero'],"[36.0, 37.0]"
Donna,Stivali_stivaletti,Anfibi da donna con applicazioni a fiori,55.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 41.0]"
Donna,Stivali_stivaletti,Chelsea boots donna con suola chunky,48.99,69.99,['Nero'],"[36.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Chelsea boots in pelle con suola track,49.99,99.99,['Nero'],[37.0]
Donna,Stivali_stivaletti,Anfibi da donna con zip laterale,48.99,69.99,['Nero'],"[36.0, 38.0, 39.0, 41.0]"
Donna,Stivali_stivaletti,stivaletti chelsea con tacco largo,62.99,89.99,"['Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Stivali_stivaletti,Stivaletti chelsea in vera pelle,55.99,79.99,"['Nero', 'Marrone']","[36.0, 38.0]"
Donna,Stivali_stivaletti,Stivaletti Weinbrenner in vera pelle,69.99,99.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna BATA,59.9,59.9,"['Verde', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna con tacco 6 cm BATA,59.9,59.9,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Décolleté da donna con tacco 5,6 cm",59.9,59.9,['Rosa'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in pelle BATA,79.9,79.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in pelle BATA,79.9,79.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté slingback in pelle da donna BATA,69.9,69.9,['Bianco'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna BATA,59.9,59.9,['Argento'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna Bata Red Label,59.9,59.9,"['Nero', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna Bata Red Label,59.9,59.9,"['Nero', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté in pelle con cinturino alla caviglia BATA,79.9,79.9,['Nude'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in suede BATA,79.9,79.9,"['Blu', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Decollete,Slingback da donna in suede BATA,79.9,79.9,['Blu'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0]"
Donna,Decollete,"Slingback da donna con tacco 4,5 cm BATA",49.9,49.9,"['Nero', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Slingback da donna con tacco 4,5 cm BATA",49.9,49.9,"['Nero', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Sandali open-toe da Donna BATA,59.9,59.9,['Verde'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté slingback in pelle da donna BATA,69.9,69.9,"['Nero', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna BATA,59.9,59.9,"['Verde', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté BATA RED LABEL con cinturino alla caviglia,59.9,59.9,"['Nero', 'Argento']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna Bata Red Label,59.9,59.9,"['Nero', 'Argento', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté slingback in pelle da donna BATA,69.9,69.9,"['Nero', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in suede BATA,79.9,79.9,"['Blu', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté BATA RED LABEL con cinturino alla caviglia,59.9,59.9,"['Nero', 'Argento']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté Bata Red Label da donna con stampa pitone e tacco alto,59.9,59.9,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Ankle boot da donna con stampa pitone e tacco alto Bata Red Label,69.9,69.9,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Dècollètte con tacco largo e cinturino,29.99,59.99,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mary Jane da donna Bata Red Label con tacco 7 cm,41.99,59.99,"['Nero', 'Bordeaux']","[36.0, 37.0, 38.0, 40.0]"
Donna,Decollete,Slingback da donna Bata Red Label con tacco 5 cm,17.99,59.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna in pelle,55.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna wave con tacco a spillo dorato,48.99,69.99,['Rosa'],"[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolléte da donna in pelle con tacco 8 cm,55.99,79.99,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mocassini da donna Bata Red Label con tacco largo,24.99,49.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Stringate brogue da donna Bata Red Label con tacco largo,24.99,49.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna con tacco midi e cavigliera,29.99,69.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté spezzato da donna con tacco 8 cm BATA,29.99,69.99,['Blu'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna con tacco 6 cm BATA,29.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna wave con tacco a spillo argentato,48.99,69.99,['Nero'],[40.0]
Donna,Decollete,Décolleté a punta,29.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mary Jane da donna con tacco block 6 cm BATA,29.99,59.99,"['Nero', 'Animalier']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté classiche in pelle da donna BATA,69.9,69.9,['Nero'],"[38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mocassino da donna con tacco BATA,24.99,49.99,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna Bata Red Label con tacco 9 cm,29.99,59.99,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna Bata Red Label con tacco 8 cm,29.99,59.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Slingback da donna con tacco 3,5 cm BATA",29.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté T-Bar da donna in pelle con tacco 8 cm BATA,39.99,79.99,['Beige'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Décolleté da donna con tacco 5,5 cm BATA",19.99,39.99,"['Beige', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0]"
Donna,Decollete,Décollétte donna con tacco midi e catena,48.99,69.99,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolletté in pelle a punta con tacco a spillo,55.99,79.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna BATA,29.99,54.99,['Nude'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Décolleté da donna con tacco 5,5 cm BATA",19.99,39.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Décolleté da donna con tacco 9 cm e plateau 1,3 cm BATA",29.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Mocassini da donna Bata Red Label con tacco 5,5 cm",34.99,49.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna con tacco midi e catena,41.99,59.99,['Rosa'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna Bata Red Label,41.99,59.99,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Mary Jane da donna Bata Red Label con tacco 4 cm,29.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mary Jane da donna con tacco block 6 cm BATA,29.99,59.99,"['Nero', 'Animalier']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Mary Jane da donna Bata Red Label con tacco 7 cm,41.99,59.99,"['Nero', 'Bordeaux']","[36.0, 37.0]"
Donna,Decollete,Décolleté da donna in tessuto BATA,29.99,59.99,"['Nero', 'Animalier']","[36.0, 38.0, 40.0]"
Donna,Decollete,Mocassino da donna con tacco BATA,34.99,69.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in tessuto BATA,29.99,59.99,"['Nero', 'Animalier']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté da donna in pelle con tacco BATA,34.99,69.99,['Beige'],"[38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Décolleté spuntato con tacco 9,5 cm BATA",34.99,69.99,"['Nero', 'Oro']","[35.0, 36.0, 37.0, 38.0, 39.0]"
Donna,Decollete,"Mule da donna Bata Red Label con tacco 8,5 cm",29.99,59.99,"['Nero', 'Rosa']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Décolleté da donna in pelle con tacco 3,5 cm",39.99,79.99,['Beige'],[40.0]
Donna,Decollete,Décolleté da donna con tacco 8 cm,54.5,109.0,"['Beige', 'Blu']","[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,"Décolleté da donna in pelle con tacco 7,5 cm",49.99,99.99,"['Beige', 'Bianco']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Décolleté da donna in pelle con tacco 7,5 cm",49.99,99.99,"['Beige', 'Bianco']","[37.0, 39.0, 40.0]"
Donna,Decollete,"Décolleté da donna Bata Red Label con tacco 8,5 cm",29.99,49.99,['Bianco'],"[36.0, 37.0, 38.0, 40.0]"
Donna,Decollete,Slingback da donna Bata Red Label con tacco 5 cm,29.99,59.99,['Viola'],"[36.0, 37.0, 38.0, 39.0]"
Donna,Decollete,Mary Jane da donna Bata Red Label con tacco midi,41.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Décolleté da donna con tacco 9,2 cm",29.99,59.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Décolleté Mary-Jane da donna BATA,29.99,59.99,['Nude'],[36.0]
Donna,Decollete,Décolleté da Donna in Vernice BATA,29.99,59.99,['Nero'],[37.0]
Donna,Decollete,Mocassino da donna con tacco BATA,48.99,69.99,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna in pelle con tacco BATA,34.99,69.99,['Beige'],"[37.0, 38.0, 39.0, 41.0]"
Donna,Decollete,"Décolleté spuntato con tacco 9,5 cm BATA",34.99,69.99,"['Nero', 'Oro']","[38.0, 39.0, 40.0]"
Donna,Decollete,"Mule da donna Bata Red Label con tacco 8,5 cm",29.99,59.99,"['Nero', 'Rosa']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Slingback da donna in pelle con tacco 10 cm,54.5,109.0,"['Beige', 'Bianco', 'Nero', 'Blu']",[40.0]
Donna,Decollete,"Décolleté da donna con tacco 7,5 cm BATA",29.99,59.99,['Nude'],"[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Slingback da donna in pelle con tacco 10 cm,54.5,109.0,"['Beige', 'Bianco', 'Nero', 'Blu']",[41.0]
Donna,Decollete,Slingback da donna in pelle con tacco 10 cm,54.5,109.0,"['Beige', 'Bianco', 'Nero', 'Blu']","[37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Sandalo da donna con tacco 4,5 cm BATA",29.99,59.99,"['Nero', 'Oro']","[36.0, 37.0, 38.0]"
Donna,Decollete,Slingback da donna con tacco 5 cm,49.99,99.99,['Bianco'],[36.0]
Donna,Decollete,Décolleté da donna con tacco 8 cm,54.5,109.0,"['Beige', 'Blu']","[36.0, 37.0, 39.0, 40.0, 41.0]"
Donna,Decollete,Slingback da donna in pelle con tacco 10 cm,54.5,109.0,"['Beige', 'Bianco', 'Nero', 'Blu']",[40.0]
Donna,Decollete,"Décolleté da donna in pelle con tacco 3,5 cm",49.99,99.99,"['Beige', 'Blu']",[37.0]
Donna,Decollete,Décolleté da donna con tacco 10 cm,29.99,59.99,['Viola'],"[39.0, 40.0]"
Donna,Decollete,Slingback da donna con tacco 6 cm,54.5,109.0,['Beige'],[40.0]
Donna,Decollete,"Décolleté da donna in pelle con tacco 3,5 cm",49.99,99.99,"['Beige', 'Blu']",[37.0]
Donna,Decollete,"Sandalo da donna con tacco 4,5 cm BATA",29.99,59.99,"['Nero', 'Oro']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,"Slingback da donna in vernice Bata Red Label con tacco 3,5 cm",29.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0]"
Donna,Decollete,Décolleté da donna Bata 24H,34.99,69.99,['Rosa'],"[36.0, 40.0]"
Donna,Decollete,Slingback da donna Bata Red Label con tacco 5 cm,29.99,59.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Mocassino da donna con tacco medio,24.99,69.99,['Nero'],[36.0]
Donna,Decollete,Décolleté da donna Bata Red Label con tacco a rocchetto e fibbia,29.99,59.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Decollete,Décolleté da donna Bata Red Label con tacco a rocchetto e fibbia,29.99,59.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0]"
Donna,Mocassini,Mocassini da donna in pelle,79.99,79.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna BATA con tacco,59.9,59.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna in suede con nappine,84.9,84.9,"['Multicolor', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna in suede con nappine,84.9,84.9,"['Multicolor', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna in simil pelle,59.99,59.99,['Marrone'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini lucidi con suola track,49.9,49.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini in suede da Donna Bata,59.9,59.9,['Nude'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini in pelle da Donna Bata,59.9,59.9,"['Bianco', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini Donna Bata,39.9,39.9,"['Blu', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini Donna Bata,39.9,39.9,"['Blu', 'Nude']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in suede,84.9,84.9,['Blu'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in pelle,79.9,79.9,"['Beige', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini con suola track e dettaglio a catena,69.9,69.9,['Nero'],"[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini in pelle da Donna Bata,59.9,59.9,"['Bianco', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in pelle,84.9,84.9,"['Bianco', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Loafer da donna con fibbia e borchie Bata Red Label,49.9,49.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Loafer da donna con fibbia e borchie Bata Red Label,49.9,49.9,"['Bianco', 'Nero']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna,29.99,59.99,"['Beige', 'Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,"Mocassini da donna Bata Red Label con catena e tacco 4,7 cm",34.99,49.99,['Nero'],"[36.0, 38.0, 39.0, 41.0]"
Donna,Mocassini,Mocassini da donna,41.99,59.99,"['Beige', 'Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna con nappine,41.99,59.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna Weinbrenner in pelle,34.99,69.99,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna Weinbrenner in suede,34.99,69.99,['Beige'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in pelle con tacco BATA,44.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,"Mocassino da donna in pelle con tacco 4,5 cm BATA",44.99,89.99,['Marrone'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in suede,62.99,89.99,['Tan'],"[37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in pelle,39.99,79.99,"['Beige', 'Nero']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in pelle,39.99,79.99,"['Bianco', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna,29.99,49.99,"['Nero', 'Marrone']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna,29.99,59.99,"['Beige', 'Nero', 'Marrone']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna in pelle,62.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Scarpa laceless da donna in pelle,62.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Stringata da donna in pelle,62.99,89.99,['Nero'],"[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in suede con tacco 2 cm,34.99,69.99,"['Beige', 'Blu']","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassino da donna in suede con tacco 2 cm,34.99,69.99,"['Beige', 'Blu']","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0]"
Donna,Mocassini,Mocassini da donna in pelle,49.99,99.99,['Grigio'],"[37.0, 38.0, 39.0, 40.0]"
Donna,Mocassini,Mocassini da donna in pelle,49.99,99.99,"['Bianco', 'Grigio']","[37.0, 38.0, 40.0]"
Donna,Mocassini,Mocassini da donna in pelle,44.99,89.99,['Nero'],"[36.0, 37.0]"
